generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,success_count,success_rate,no_improve
1,30,0.24094319343566895,2.1503994464874268,3.414327621459961,3.414327621459961,2.857330560684204,1.8512952327728271,1.8512952327728271,2.914358377456665,2.914358377456665,2.3724873065948486,0.7952008843421936,0.9999387264251709,5.377324104309082,5.214848518371582,3,0.1,0
2,60,11.450096130371094,2.828382730484009,3.4177470207214355,3.4177470207214355,3.258638381958008,2.360644578933716,2.360644578933716,2.917757272720337,2.917757272720337,2.7587502002716064,0.9534388780593872,0.9999793767929077,5.582146167755127,5.836676597595215,10,0.3333333333333333,0
3,90,22.0035502910614,3.1737403869628906,3.5979180335998535,3.5979180335998535,3.4309725761413574,2.7064414024353027,2.7064414024353027,3.097930431365967,3.097930431365967,2.931008815765381,0.9667745232582092,0.9999749660491943,5.694258213043213,5.174220085144043,20,0.6666666666666666,0
4,120,32.76544260978699,3.3690290451049805,3.5979180335998535,3.5979180335998535,3.4838955402374268,2.869673728942871,2.869673728942871,3.097930431365967,3.097930431365967,2.9857094287872314,0.9987108111381531,0.9999749660491943,5.479610919952393,5.174220085144043,29,0.9666666666666667,1
5,150,42.28274321556091,3.473797082901001,3.613907814025879,3.613907814025879,3.5625388622283936,2.974167585372925,2.974167585372925,3.113921642303467,3.113921642303467,3.0625545978546143,0.9992591738700867,0.9999721050262451,5.119665622711182,4.882260322570801,30,1.0,0
6,180,51.59597659111023,3.548797607421875,3.711254119873047,3.711254119873047,3.6336231231689453,3.048828363418579,3.048828363418579,3.2112679481506348,3.2112679481506348,3.1336381435394287,0.9999372959136963,0.9999722242355347,5.001620769500732,4.9753923416137695,30,1.0,0
7,210,62.04692602157593,3.6336419582366943,3.7252893447875977,3.7252893447875977,3.6982181072235107,3.1342148780822754,3.1342148780822754,3.225301504135132,3.225301504135132,3.199902296066284,0.998853862285614,0.9999754428863525,5.0457963943481445,4.941830158233643,30,1.0,0
8,240,71.04696536064148,3.7152578830718994,3.9072344303131104,3.9072344303131104,3.7892277240753174,3.219749927520752,3.219749927520752,3.407914161682129,3.407914161682129,3.2982826232910156,0.9910153150558472,0.9986404776573181,5.292606830596924,5.70567512512207,30,1.0,0
9,270,79.80247378349304,3.7990126609802246,4.03018856048584,4.03018856048584,3.913160800933838,3.307288408279419,3.306281328201294,3.530211925506592,3.530211925506592,3.418217897415161,0.9834484457969666,0.9999531507492065,5.529936790466309,5.299527168273926,30,1.0,0
10,300,89.34783220291138,3.9034347534179688,4.04571533203125,4.04571533203125,3.985321521759033,3.4144859313964844,3.411475419998169,3.5457422733306885,3.5457422733306885,3.4857285022735596,0.9778967499732971,0.9999462366104126,5.6117401123046875,5.334235191345215,30,1.0,0
11,330,98.65757989883423,3.9746577739715576,4.071237564086914,4.071237564086914,4.036677360534668,3.4754269123077393,3.4628331661224365,3.5712544918060303,3.5712544918060303,3.5377814769744873,0.9984613060951233,0.9999666213989258,5.537698268890381,5.460669040679932,30,1.0,0
12,360,108.60598826408386,4.025798797607422,4.091702938079834,4.091702938079834,4.074734210968018,3.5259287357330322,3.4912545680999756,3.5917210578918457,3.5917210578918457,3.574755907058716,0.999738872051239,0.9999635219573975,5.464354991912842,5.47213077545166,30,1.0,0
